2012-12-14 14:28:58 Debug: Notice (8): Undefined property: Member::$Parc in [C:\wamp\www\Dispocargit1\app\controllers\members_controller.php, line 76]
2012-12-14 14:29:56 Debug: Notice (8): Undefined property: Member::$Parc in [C:\wamp\www\Dispocargit1\app\controllers\members_controller.php, line 76]
2012-12-14 14:31:31 Debug: Notice (8): Undefined property: Member::$Parc in [C:\wamp\www\Dispocargit1\app\controllers\members_controller.php, line 76]
2012-12-14 14:42:44 Debug: Notice (8): Undefined property: Parc::$Ovehicule in [C:\wamp\www\Dispocargit1\app\controllers\parcs_controller.php, line 90]
2012-12-14 14:42:56 Debug: Notice (8): Undefined property: Parc::$Ovehicule in [C:\wamp\www\Dispocargit1\app\controllers\parcs_controller.php, line 90]
2012-12-14 14:43:10 Debug: Notice (8): Undefined property: Parc::$Ovehicule in [C:\wamp\www\Dispocargit1\app\controllers\parcs_controller.php, line 90]
2012-12-14 14:44:59 Debug: Notice (8): Undefined property: Parc::$Ovehicule in [C:\wamp\www\Dispocargit1\app\controllers\parcs_controller.php, line 90]
2012-12-14 15:41:58 Debug: Notice (8): Undefined property: Nvehicule::$Client in [C:\wamp\www\Dispocargit1\app\controllers\nvehicules_controller.php, line 29]
2012-12-14 15:43:55 Debug: Notice (8): Undefined property: Nvehicule::$Client in [C:\wamp\www\Dispocargit1\app\controllers\nvehicules_controller.php, line 29]
2012-12-14 16:47:12 Debug: Notice (8): Undefined index: Parcs in [C:\wamp\www\Dispocargit1\app\views\members\index.ctp, line 33]
2012-12-14 17:04:51 Debug: Notice (8): Undefined property: Nvehicule::$Client in [C:\wamp\www\Dispocargit1\app\controllers\nvehicules_controller.php, line 29]
2012-12-14 18:18:15 Debug: Notice (8): Undefined index: Ovehicules in [C:\wamp\www\Dispocargit1\app\views\parcs\admin_index.ctp, line 25]
2012-12-14 18:18:15 Debug: Notice (8): Undefined index: Nvehicules in [C:\wamp\www\Dispocargit1\app\views\parcs\admin_index.ctp, line 28]
2012-12-14 18:19:30 Debug: Notice (8): Undefined index: Ovehicules in [C:\wamp\www\Dispocargit1\app\views\parcs\index.ctp, line 25]
2012-12-14 18:19:31 Debug: Notice (8): Undefined index: Nvehicules in [C:\wamp\www\Dispocargit1\app\views\parcs\index.ctp, line 28]
2012-12-14 18:22:35 Debug: Notice (8): Undefined index: Ovehicules in [C:\wamp\www\Dispocargit1\app\views\parcs\view.ctp, line 26]
2012-12-14 18:22:35 Debug: Notice (8): Undefined index: Nvehicules in [C:\wamp\www\Dispocargit1\app\views\parcs\view.ctp, line 31]
2012-12-14 18:26:59 Debug: Notice (8): Undefined index: Ovehicules in [C:\wamp\www\Dispocargit1\app\views\parcs\view.ctp, line 26]
2012-12-14 21:11:14 Debug: Notice (8): Undefined property: MembersController::$Members in [C:\wamp\www\Dispocargit1\app\controllers\members_controller.php, line 88]
2012-12-14 21:50:59 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\view.ctp, line 6]
2012-12-14 21:50:59 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\view.ctp, line 11]
2012-12-14 21:50:59 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\view.ctp, line 16]
2012-12-14 21:50:59 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\view.ctp, line 21]
2012-12-14 21:50:59 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\view.ctp, line 26]
2012-12-14 21:50:59 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\view.ctp, line 31]
2012-12-14 21:50:59 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\view.ctp, line 36]
2012-12-14 21:50:59 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\view.ctp, line 41]
2012-12-14 21:50:59 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\view.ctp, line 46]
2012-12-14 21:50:59 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\view.ctp, line 51]
2012-12-14 21:50:59 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\view.ctp, line 59]
2012-12-14 21:50:59 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\view.ctp, line 60]
2012-12-14 21:52:36 Debug: Notice (8): Undefined index: Parcs in [C:\wamp\www\Dispocargit1\app\views\members\view.ctp, line 36]
2012-12-14 21:54:21 Debug: Notice (8): Undefined index: Parcs in [C:\wamp\www\Dispocargit1\app\views\members\view.ctp, line 36]
2012-12-14 21:58:52 Debug: Notice (8): Undefined index: Parcs in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 37]
2012-12-14 22:54:43 Debug: Notice (8): Undefined property: View::$Paginator in [C:\wamp\www\Dispocargit1\app\views\users\admin_index.ctp, line 5]
2012-12-15 00:16:30 Debug: Notice (8): Undefined index: Clients in [C:\wamp\www\Dispocargit1\app\views\nvehicules\membres_index.ctp, line 47]
2012-12-15 00:18:02 Debug: Notice (8): Undefined index: Parcs in [C:\wamp\www\Dispocargit1\app\views\nvehicules\membres_index.ctp, line 47]
2012-12-15 00:28:49 Debug: Notice (8): Undefined index: Clients in [C:\wamp\www\Dispocargit1\app\views\nvehicules\membres_view.ctp, line 71]
2012-12-15 00:32:20 Debug: Notice (8): Undefined index: Parcs in [C:\wamp\www\Dispocargit1\app\views\nvehicules\membres_view.ctp, line 71]
2012-12-15 00:32:28 Debug: Notice (8): Undefined index: Parcs in [C:\wamp\www\Dispocargit1\app\views\nvehicules\membres_view.ctp, line 71]
2012-12-15 01:10:45 Debug: Notice (8): Undefined property: ClientsController::$Nvehicule in [C:\wamp\www\Dispocargit1\app\controllers\clients_controller.php, line 32]
2012-12-15 01:10:45 Debug: Notice (8): Trying to get property of non-object in [C:\wamp\www\Dispocargit1\app\controllers\clients_controller.php, line 32]
2012-12-15 01:12:16 Debug: Notice (8): Undefined property: ClientsController::$Nvehicule in [C:\wamp\www\Dispocargit1\app\controllers\clients_controller.php, line 32]
2012-12-15 01:12:16 Debug: Notice (8): Trying to get property of non-object in [C:\wamp\www\Dispocargit1\app\controllers\clients_controller.php, line 32]
2012-12-15 01:12:18 Debug: Notice (8): Undefined property: ClientsController::$Nvehicule in [C:\wamp\www\Dispocargit1\app\controllers\clients_controller.php, line 32]
2012-12-15 01:12:18 Debug: Notice (8): Trying to get property of non-object in [C:\wamp\www\Dispocargit1\app\controllers\clients_controller.php, line 32]
2012-12-15 01:12:19 Debug: Notice (8): Undefined property: ClientsController::$Nvehicule in [C:\wamp\www\Dispocargit1\app\controllers\clients_controller.php, line 32]
2012-12-15 01:12:19 Debug: Notice (8): Trying to get property of non-object in [C:\wamp\www\Dispocargit1\app\controllers\clients_controller.php, line 32]
2012-12-15 01:17:00 Debug: Notice (8): Undefined property: ClientsController::$Nvehicule in [C:\wamp\www\Dispocargit1\app\controllers\clients_controller.php, line 32]
2012-12-15 01:17:00 Debug: Notice (8): Trying to get property of non-object in [C:\wamp\www\Dispocargit1\app\controllers\clients_controller.php, line 32]
2012-12-15 01:21:22 Debug: Notice (8): Undefined property: ClientsController::$Nvehicule in [C:\wamp\www\Dispocargit1\app\controllers\clients_controller.php, line 32]
2012-12-15 01:21:22 Debug: Notice (8): Trying to get property of non-object in [C:\wamp\www\Dispocargit1\app\controllers\clients_controller.php, line 32]
2012-12-15 09:59:29 Debug: Notice (8): Undefined property: Client::$Ovehicule in [C:\wamp\www\Dispocargit1\app\controllers\clients_controller.php, line 33]
2012-12-15 11:02:01 Debug: Notice (8): Undefined property: Ovehicule::$Clientvo in [C:\wamp\www\Dispocargit1\app\controllers\ovehicules_controller.php, line 31]
2012-12-15 11:03:50 Debug: Notice (8): Undefined property: Ovehicule::$Clientvo in [C:\wamp\www\Dispocargit1\app\controllers\ovehicules_controller.php, line 31]
2012-12-15 11:03:53 Debug: Notice (8): Undefined property: Ovehicule::$Clientvo in [C:\wamp\www\Dispocargit1\app\controllers\ovehicules_controller.php, line 31]
2012-12-15 11:06:27 Debug: Notice (8): Undefined property: Ovehicule::$Parc in [C:\wamp\www\Dispocargit1\app\controllers\ovehicules_controller.php, line 31]
2012-12-15 11:12:55 Debug: Notice (8): Undefined index: Clients in [C:\wamp\www\Dispocargit1\app\views\ovehicules\membres_index.ctp, line 47]
2012-12-15 11:16:07 Debug: Notice (8): Undefined index: Parcs in [C:\wamp\www\Dispocargit1\app\views\ovehicules\membres_index.ctp, line 47]
2012-12-15 12:11:13 Debug: Notice (8): Undefined index: Clients in [C:\wamp\www\Dispocargit1\app\views\ovehicules\admin_index.ctp, line 47]
2012-12-15 12:11:39 Debug: Notice (8): Undefined index: Clients in [C:\wamp\www\Dispocargit1\app\views\ovehicules\admin_index.ctp, line 47]
2012-12-15 12:14:42 Debug: Notice (8): Undefined index: parc in [C:\wamp\www\Dispocargit1\app\views\ovehicules\admin_index.ctp, line 46]
2012-12-16 21:00:21 Debug: Notice (8): Undefined variable: field in [C:\wamp\www\Dispocargit1\app\models\behaviors\meio_upload.php, line 633]
2012-12-16 21:00:21 Debug: Notice (8): Undefined variable: moveErrorMsg in [C:\wamp\www\Dispocargit1\app\models\behaviors\meio_upload.php, line 633]
2012-12-16 21:09:15 Debug: Notice (8): Undefined index: photo in [C:\wamp\www\Dispocargit1\app\views\nvehicules\membres_index.ctp, line 41]
2012-12-16 21:21:27 Debug: Notice (8): Undefined variable: field in [C:\wamp\www\Dispocargit1\app\models\behaviors\meio_upload.php, line 633]
2012-12-16 21:21:27 Debug: Notice (8): Undefined variable: moveErrorMsg in [C:\wamp\www\Dispocargit1\app\models\behaviors\meio_upload.php, line 633]
2012-12-16 21:33:24 Debug: Notice (8): Undefined variable: field in [C:\wamp\www\Dispocargit1\app\models\behaviors\meio_upload.php, line 633]
2012-12-16 21:33:25 Debug: Notice (8): Undefined variable: moveErrorMsg in [C:\wamp\www\Dispocargit1\app\models\behaviors\meio_upload.php, line 633]
2012-12-16 21:39:21 Debug: Notice (8): Undefined variable: field in [C:\wamp\www\Dispocargit1\app\models\behaviors\meio_upload.php, line 640]
2012-12-16 21:39:21 Debug: Notice (8): Undefined variable: moveErrorMsg in [C:\wamp\www\Dispocargit1\app\models\behaviors\meio_upload.php, line 640]
2012-12-16 21:41:16 Debug: Notice (8): Undefined variable: field in [C:\wamp\www\Dispocargit1\app\models\behaviors\meio_upload.php, line 633]
2012-12-16 21:41:16 Debug: Notice (8): Undefined variable: moveErrorMsg in [C:\wamp\www\Dispocargit1\app\models\behaviors\meio_upload.php, line 633]
2012-12-16 21:46:26 Debug: Notice (8): Undefined variable: field in [C:\wamp\www\Dispocargit1\app\models\behaviors\meio_upload.php, line 633]
2012-12-16 21:46:26 Debug: Notice (8): Undefined variable: moveErrorMsg in [C:\wamp\www\Dispocargit1\app\models\behaviors\meio_upload.php, line 633]
2012-12-16 21:57:03 Debug: Notice (8): Undefined index: zoomcrop in [C:\wamp\www\Dispocargit1\app\models\behaviors\meio_upload.php, line 652]
2012-12-16 21:58:45 Debug: Notice (8): Undefined variable: moveErrorMsg in [C:\wamp\www\Dispocargit1\app\models\behaviors\meio_upload.php, line 638]
2012-12-16 21:58:45 Debug: Notice (8): Undefined variable: field in [C:\wamp\www\Dispocargit1\app\models\behaviors\meio_upload.php, line 638]
2012-12-16 22:01:11 Debug: Notice (8): Undefined variable: field in [C:\wamp\www\Dispocargit1\app\models\behaviors\meio_upload.php, line 633]
2012-12-16 22:01:11 Debug: Notice (8): Undefined variable: moveErrorMsg in [C:\wamp\www\Dispocargit1\app\models\behaviors\meio_upload.php, line 633]
2012-12-16 22:29:17 Debug: Notice (8): Undefined variable: moveErrorMsg in [C:\wamp\www\Dispocargit1\app\models\behaviors\meio_upload.php, line 633]
2012-12-16 22:30:12 Debug: Notice (8): Undefined variable: field in [C:\wamp\www\Dispocargit1\app\models\behaviors\meio_upload.php, line 633]
2012-12-16 22:30:12 Debug: Notice (8): Undefined index:  in [C:\wamp\www\Dispocargit1\app\models\behaviors\meio_upload.php, line 633]
2012-12-17 16:49:14 Debug: Notice (8): Undefined variable: field in [C:\wamp\www\Dispocargit1\app\models\behaviors\meio_upload.php, line 633]
2012-12-17 16:49:14 Debug: Notice (8): Undefined variable: moveErrorMsg in [C:\wamp\www\Dispocargit1\app\models\behaviors\meio_upload.php, line 633]
2012-12-17 17:17:09 Debug: Notice (8): Undefined variable: field in [C:\wamp\www\Dispocargit1\app\models\behaviors\meio_upload.php, line 633]
2012-12-17 17:17:09 Debug: Notice (8): Undefined variable: moveErrorMsg in [C:\wamp\www\Dispocargit1\app\models\behaviors\meio_upload.php, line 633]
2012-12-17 17:23:19 Debug: Notice (8): Undefined variable: field in [C:\wamp\www\Dispocargit1\app\models\behaviors\meio_upload.php, line 633]
2012-12-17 17:23:19 Debug: Notice (8): Undefined variable: moveErrorMsg in [C:\wamp\www\Dispocargit1\app\models\behaviors\meio_upload.php, line 633]
2012-12-17 17:33:30 Debug: Notice (8): Undefined index: fields in [C:\wamp\www\Dispocargit1\app\models\behaviors\meio_upload.php, line 240]
2012-12-17 17:33:37 Debug: Notice (8): Undefined index: fields in [C:\wamp\www\Dispocargit1\app\models\behaviors\meio_upload.php, line 240]
2012-12-17 17:33:38 Debug: Notice (8): Undefined index: fields in [C:\wamp\www\Dispocargit1\app\models\behaviors\meio_upload.php, line 240]
2012-12-17 17:33:42 Debug: Notice (8): Undefined index: fields in [C:\wamp\www\Dispocargit1\app\models\behaviors\meio_upload.php, line 240]
2012-12-17 17:33:51 Debug: Notice (8): Undefined index: fields in [C:\wamp\www\Dispocargit1\app\models\behaviors\meio_upload.php, line 240]
